flow_duration,tot_fwd_pkts,tot_bwd_pkts,fwd_pkt_len_mean,bwd_pkt_len_mean,flow_byts_s,flow_pkts_s,fwd_iat_mean,bwd_iat_mean,pkt_len_std,label
104.898746,3.0,5.0,0.6666666666666667,8.0,0.4003861018510173,0.0762640194001937,29.9422515,26.22464425,12.843069899538992,dos
119.990475,3.0,5.0,22.666666666666664,11.8,1.058417345210109,0.0666719587533927,45.128005,29.99761875,27.492928383697343,dos
34.240025,0.0,4.0,0.0,6.249999999999999,0.7301396538115845,0.1168223446098535,0.0,11.413341666666668,10.52140675005011,dos
31.056889,18.0,39.0,184.0,669.4871794871796,947.3582495658208,1.8353415887856637,1.8183025294117647,0.8172839736842107,559.7774555642767,dos
0.312947,1.0,3.0,0.0,0.0,0.0,12.78171703195749,0.0,0.1564735,0.0,dos
85.303893,2.0,1.0,308.0,308.0,10.831862034713938,0.0351683832295907,80.586799,0.0,0.0,dos
109.997135,8.0,10.0,175.875,682.1,74.80194825074308,0.1636406257308429,15.684943857142859,0.10495411111111112,585.0367010029952,dos
8.406356,17.0,1.0,483.11764705882354,520.0,1038.856788839302,2.141236940239029,0.5118605625,0.0,31.03761159195942,dos
90.044677,2.0,4.0,1.0,0.25,0.0333167945063537,0.0666335890127075,45.020775,30.01489233333333,0.5345224838248487,dos
46.375478,20.0,52.0,183.55,788.8846153846155,963.7205248860184,1.5525446443915898,2.432556210526316,0.9093230980392155,577.9906650665819,dos
7e-05,1.0,1.0,0.0,0.0,0.0,28571.42857142857,0.0,0.0,0.0,dos
117.521299,104.0,73.0,73.5480769230769,255.95890410958893,224.07853065000583,1.5061099690533544,1.1390077087378638,1.631616847222223,197.33321385262337,dos
110.299655,12.0,14.0,0.9166666666666666,0.0714285714285714,0.1087945379339581,0.2357214988569093,9.115042545454543,8.484588846153846,0.5091750772173155,dos
90.442534,5.0,7.0,277.8,46.14285714285714,18.92914676627703,0.1326809352776427,22.5755075,15.073755666666665,365.84160086446826,dos
0.011467,4.0,5.0,10.0,44.2,22760.96625098108,784.8609052062441,0.0015623333333333333,0.00278025,69.50371692698647,dos
0.012235,4.0,5.0,10.0,54.4,25500.6129955047,735.5946056395587,0.0016913333333333333,0.00290725,85.43847689029418,dos
103.128329,13.0,26.0,33.692307692307686,538.5384615384613,140.0197224178819,0.3781696104084068,5.196828833333333,4.125133159999999,546.1873674707383,dos
118.887678,32.0,1.0,0.0,0.0,0.0,0.2775729205511104,3.739301129032258,0.0,0.0,dos
119.919187,1006.0,771.0,64.55964214711734,13.753566796368354,630.0159456551353,14.818312602469527,0.11929881691542292,0.1551842155844156,63.04647392942452,dos
119.889521,1035.0,758.0,60.1903381642512,13.804749340369396,606.9004145908632,14.95543551300034,0.11545504932301731,0.1583745323645972,61.01247835561945,dos
118.888447,43.0,1.0,0.0,0.0,0.0,0.3700948335207036,2.8306769523809523,0.0,0.0,dos
119.819095,1045.0,773.0,59.826794258373205,13.789133247089271,610.7373787124665,15.172873739365166,0.11449813409961676,0.15469613601036278,60.79218001920962,dos
110.450379,5.0,4.0,23.2,49.75,2.851959430578324,0.0814845551593806,27.56624225,36.801985333333334,26.18332802885582,dos
119.986908,4.0,5.0,33.5,23.6,2.1002291349986284,0.0750081833928081,39.99544133333334,29.99649975,32.463483759106595,dos
74.121733,3.0,1.0,308.0,308.0,16.621305926562727,0.0539652789823465,35.5340015,0.0,0.0,dos
